accessionNumber,filingDate,reportDate,acceptanceDateTime,act,form,fileNumber,filmNumber,items,size,isXBRL,isInlineXBRL,primaryDocument,primaryDocDescription
0001193125-08-142275,2008-06-27,2007-12-31,2008-06-27T11:09:46.000Z,34,11-K,001-33653,08921086,,119017,0,0,d11k.htm,FORM 11-K
0000035527-08-000074,2008-06-26,2008-06-17,2008-06-26T16:09:41.000Z,,3,,,,6923,0,0,xslF345X02/edgar.xml,PRIMARY DOCUMENT
9999999997-08-030089,2008-06-25,,2008-06-27T11:05:48.000Z,34,CERTNAS,001-33653,08053816,,1609,0,0,9999999997-08-030089.paper,AUTO-GENERATED PAPER DOCUMENT
0001193125-08-140049,2008-06-25,,2008-06-25T13:40:59.000Z,34,8-A12B,001-33653,08916300,,16774,0,0,d8a12b.htm,REGISTRATION OF CERTAIN CLASSES OF SECURITIES
0001193125-08-140045,2008-06-25,2008-06-25,2008-06-25T13:34:00.000Z,34,8-K,001-33653,08916292,"8.01,9.01",526382,0,0,d8k.htm,CURRENT REPORT
0001193125-08-138372,2008-06-24,2008-06-18,2008-06-23T18:20:13.000Z,34,8-K,001-33653,08913097,"8.01,9.01",210625,0,0,d8k.htm,CURRENT REPORT
0001193125-08-136735,2008-06-19,,2008-06-19T17:12:17.000Z,33,424B5,333-141560,08908306,,666398,0,0,d424b5.htm,FINAL PROSPECTUS SUPPLEMENT
0001193125-08-136408,2008-06-19,2008-06-17,2008-06-19T10:48:10.000Z,34,8-K/A,001-33653,08907022,"8.01,9.01",43978,0,0,d8ka.htm,AMENDMENT NO.1 TO FORM 8-K
0001193125-08-136170,2008-06-19,,2008-06-18T21:54:01.000Z,34,FWP,333-141560,08906738,,44706,0,0,dfwp.htm,FREE WRITING PROSPECTUS
0001193125-08-135884,2008-06-18,,2008-06-18T15:03:36.000Z,34,FWP,333-141560,08905560,,1735513,0,0,dfwp.htm,FREE WRITING PROSPECTUS
0001193125-08-135870,2008-06-18,2008-06-18,2008-06-18T14:43:56.000Z,34,8-K,001-33653,08905492,"7.01,9.01",1767430,0,0,d8k.htm,CURRENT REPORT
0001193125-08-135588,2008-06-18,,2008-06-18T08:38:29.000Z,34,FWP,333-141560,08904650,,24303,0,0,dfwp.htm,FREE WRITING PROSPECTUS
0001193125-08-135566,2008-06-18,,2008-06-18T07:28:45.000Z,33,424B3,333-141560,08904574,,649891,0,0,d424b3.htm,PRELIMINARY PROSPECTUS SUPPLEMENT
