accessionNumber,filingDate,reportDate,acceptanceDateTime,act,form,fileNumber,filmNumber,items,size,isXBRL,isInlineXBRL,primaryDocument,primaryDocDescription
0001950047-23-002103,2023-07-03,,2023-07-03T14:46:23.000Z,33,144,001-01023,231064880,,6850,0,0,xsl144X01/primary_doc.xml,
0000064040-23-000142,2023-06-28,2023-06-26,2023-06-28T14:54:24.000Z,,4,,,,11447,0,0,xslF345X04/wk-form4_1687978455.xml,FORM 4
0001950047-23-001902,2023-06-26,,2023-06-26T16:40:14.000Z,33,144,001-01023,231042871,,7338,0,0,xsl144X01/primary_doc.xml,
0000064040-23-000140,2023-06-23,2022-12-31,2023-06-23T17:06:39.000Z,34,11-K,001-01023,231038610,,261459,0,0,spglobalinc401k-12312022xf.htm,11-K
0000064040-23-000136,2023-06-22,2023-06-20,2023-06-22T16:09:30.000Z,,4,,,,11447,0,0,xslF345X04/wk-form4_1687464558.xml,FORM 4
0001950047-23-001802,2023-06-20,,2023-06-20T17:37:30.000Z,33,144,001-01023,231026635,,5480,0,0,xsl144X01/primary_doc.xml,
0000064040-23-000133,2023-06-15,2023-06-13,2023-06-15T19:34:33.000Z,,4,,,,9931,0,0,xslF345X04/wk-form4_1686872064.xml,FORM 4
0000064040-23-000131,2023-06-15,2023-06-13,2023-06-15T19:30:57.000Z,,4,,,,11447,0,0,xslF345X04/wk-form4_1686871849.xml,FORM 4
0001950047-23-001579,2023-06-13,,2023-06-13T19:24:43.000Z,33,144,001-01023,231012626,,6599,0,0,xsl144X01/primary_doc.xml,
0001950047-23-001573,2023-06-13,,2023-06-13T17:35:23.000Z,33,144,001-01023,231012323,,4796,0,0,xsl144X01/primary_doc.xml,
0000064040-23-000129,2023-05-17,2023-05-15,2023-05-17T17:23:07.000Z,,4,,,,15641,0,0,xslF345X04/wk-form4_1684358577.xml,FORM 4
0001964306-23-000032,2023-05-15,,2023-05-15T19:31:55.000Z,33,144,001-01023,23925110,,5164,0,0,xsl144X01/primary_doc.xml,
0000064040-23-000127,2023-05-09,2023-05-04,2023-05-09T16:04:36.000Z,34,8-K,001-01023,23901865,7.01,170228,1,1,spgi-20230504.htm,8-K
0000064040-23-000124,2023-05-08,2023-05-03,2023-05-08T16:03:57.000Z,34,8-K,001-01023,23897660,5.07,195753,1,1,spgi-20230503.htm,8-K
0001193125-23-135888,2023-05-04,2023-05-02,2023-05-04T16:02:59.000Z,34,8-K,001-01023,23888525,"8.01,9.01",154220,1,1,d499674d8k.htm,8-K
0000064040-23-000121,2023-05-03,2023-04-28,2023-05-03T16:42:43.000Z,,4,,,,11302,0,0,xslF345X04/wf-form4_168314654995926.xml,FORM 4
0000064040-23-000119,2023-05-03,2023-04-28,2023-05-03T16:41:11.000Z,,4,,,,9785,0,0,xslF345X04/wf-form4_168314645132316.xml,FORM 4
0000064040-23-000117,2023-05-02,2023-04-28,2023-05-02T17:20:46.000Z,,4,,,,9785,0,0,xslF345X04/wf-form4_168306242189221.xml,FORM 4
0001972362-23-000032,2023-04-28,,2023-04-28T17:51:16.000Z,33,144,001-01023,23868837,,4324,0,0,xsl144X01/primary_doc.xml,
0001972362-23-000025,2023-04-28,,2023-04-28T15:38:21.000Z,33,144,001-01023,23865380,,4841,0,0,xsl144X01/primary_doc.xml,
0001964306-23-000008,2023-04-28,,2023-04-28T15:37:18.000Z,33,144,001-01023,23865363,,5590,0,0,xsl144X01/primary_doc.xml,
0000064040-23-000115,2023-04-28,,2023-04-27T17:31:52.000Z,34,IRANNOTICE,001-01023,23858688,,17395,0,0,q12023irannotice.htm,IRANNOTICE
0000064040-23-000113,2023-04-27,2023-03-31,2023-04-27T16:59:04.000Z,34,10-Q,001-01023,23858200,,12762467,1,1,spgi-20230331.htm,10-Q
