accessionNumber,filingDate,reportDate,acceptanceDateTime,act,form,fileNumber,filmNumber,items,size,isXBRL,isInlineXBRL,primaryDocument,primaryDocDescription
0001127602-23-012123,2023-04-04,2023-04-03,2023-04-04T15:16:09.000Z,,4,,,,5976,0,0,xslF345X04/form4.xml,PRIMARY DOCUMENT
0001127602-23-007233,2023-02-27,2022-11-21,2023-02-27T11:27:16.000Z,,4,,,,11585,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-23-004329,2023-02-10,2022-12-12,2023-02-10T13:33:07.000Z,,4,,,,8249,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-23-004322,2023-02-10,2022-12-12,2023-02-10T11:31:55.000Z,,4,,,,10167,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-23-004320,2023-02-10,2022-12-12,2023-02-10T11:28:25.000Z,,4,,,,11850,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0000038777-23-000045,2023-02-10,2022-12-31,2023-02-10T11:25:52.000Z,34,13F-HR,028-00734,23609494,,4278318,0,0,xslForm13F_X02/primary_doc.xml,
0000038777-23-000044,2023-02-09,2023-02-07,2023-02-09T14:26:55.000Z,34,8-K,001-09318,23605575,5.07,201521,1,1,ben-20230207.htm,8-K
0001104659-23-015998,2023-02-09,,2023-02-09T11:19:24.000Z,34,SC 13G/A,005-14463,23603241,,13009,0,0,tv0949-franklinresourcesinc.htm,SCHEDULE 13G/A
0001127602-23-003952,2023-02-08,2023-02-07,2023-02-08T12:39:40.000Z,,4,,,,4198,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-23-003951,2023-02-08,2023-02-07,2023-02-08T12:38:02.000Z,,4,,,,5965,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-23-003950,2023-02-08,2023-02-07,2023-02-08T12:36:35.000Z,,4,,,,4222,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-23-003949,2023-02-08,2023-02-07,2023-02-08T12:32:07.000Z,,4,,,,4224,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-23-003948,2023-02-08,2023-02-07,2023-02-08T12:29:47.000Z,,4,,,,6398,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-23-003947,2023-02-08,2023-02-07,2023-02-08T12:27:19.000Z,,4,,,,5913,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-23-003946,2023-02-08,2023-02-07,2023-02-08T12:25:15.000Z,,4,,,,5979,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-23-003945,2023-02-08,2023-02-07,2023-02-08T12:22:25.000Z,,4,,,,4636,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0000093751-23-000254,2023-02-06,,2023-02-06T14:26:40.000Z,34,SC 13G/A,005-14463,23589884,,8693,0,0,Franklin_Resources_Inc.txt,
0000038777-23-000042,2023-02-03,,2023-02-03T14:18:24.000Z,,SC 13G,,,,206523,0,0,vizs22in1.htm,
0001306550-23-006535,2023-02-01,,2023-02-01T16:54:05.000Z,34,SC 13G/A,005-14463,23577589,,13700,0,0,us3546131018_020123.txt,
0001127602-23-002895,2023-02-01,2023-02-01,2023-02-01T15:13:10.000Z,,4,,,,4969,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0000038777-23-000041,2023-02-01,,2023-02-01T14:30:01.000Z,,SC 13G/A,,,,189537,0,0,zepp22a2.htm,
0000038777-23-000040,2023-02-01,,2023-02-01T14:08:48.000Z,,SC 13G/A,,,,192694,0,0,weat22a51.htm,
0000038777-23-000039,2023-02-01,,2023-02-01T13:49:16.000Z,,SC 13G/A,,,,185854,0,0,vist22a11.htm,
0000038777-23-000038,2023-02-01,,2023-02-01T13:29:59.000Z,,SC 13G/A,,,,187114,0,0,viao22a1.htm,
0000038777-23-000037,2023-02-01,,2023-02-01T13:09:43.000Z,,SC 13G/A,,,,194933,0,0,sutr22a11.htm,
0000038777-23-000036,2023-02-01,,2023-02-01T12:52:18.000Z,,SC 13G/A,,,,210510,0,0,siti22a11.htm,
0000038777-23-000035,2023-02-01,,2023-02-01T12:30:30.000Z,,SC 13G/A,,,,190548,0,0,sams22a11.htm,
0000038777-23-000034,2023-02-01,,2023-02-01T12:06:59.000Z,,SC 13G/A,,,,192322,0,0,rent22a11.htm,
0000038777-23-000033,2023-02-01,,2023-02-01T11:48:32.000Z,,SC 13G/A,,,,192767,0,0,ptct22a4.htm,
0000038777-23-000032,2023-02-01,,2023-02-01T11:30:01.000Z,,SC 13G/A,,,,213813,0,0,prot22a21.htm,
0000038777-23-000031,2023-02-01,,2023-02-01T10:35:59.000Z,,SC 13G/A,,,,211084,0,0,plat22a111.htm,
0000038777-23-000030,2023-02-01,,2023-02-01T10:10:10.000Z,,SC 13G/A,,,,212084,0,0,paym22a31.htm,
0000038777-23-000029,2023-02-01,,2023-02-01T09:47:40.000Z,,SC 13G/A,,,,206751,0,0,ones22a51.htm,
0000038777-23-000028,2023-02-01,,2023-02-01T09:21:23.000Z,,SC 13G/A,,,,208192,0,0,nerd22a11.htm,
0000038777-23-000027,2023-01-31,,2023-01-31T14:39:56.000Z,,SC 13G/A,,,,192298,0,0,keza22a11.htm,
0000038777-23-000026,2023-01-31,,2023-01-31T14:18:43.000Z,,SC 13G/A,,,,187737,0,0,kalv22a1.htm,
