accessionNumber,filingDate,reportDate,acceptanceDateTime,act,form,fileNumber,filmNumber,items,size,isXBRL,isInlineXBRL,primaryDocument,primaryDocDescription
0001281761-20-000005,2020-01-17,2020-01-17,2020-01-17T06:12:10.000Z,34,8-K,001-34034,20532205,"2.02,7.01,9.01",10924199,1,1,rf-123119er8xkfinal.htm,8-K
0001225208-20-000874,2020-01-16,2020-01-15,2020-01-16T18:46:46.000Z,,4,,,,4965,0,0,xslF345X03/doc4.xml,
0001225208-20-000872,2020-01-16,2020-01-15,2020-01-16T18:02:28.000Z,,4,,,,5063,0,0,xslF345X03/doc4.xml,
0001225208-20-000871,2020-01-16,2020-01-15,2020-01-16T18:02:24.000Z,,4,,,,4968,0,0,xslF345X03/doc4.xml,
0001225208-20-000870,2020-01-16,2020-01-15,2020-01-16T18:02:20.000Z,,4,,,,4983,0,0,xslF345X03/doc4.xml,
0001225208-20-000869,2020-01-16,2020-01-15,2020-01-16T18:02:15.000Z,,4,,,,5169,0,0,xslF345X03/doc4.xml,
0001225208-20-000868,2020-01-16,2020-01-15,2020-01-16T18:02:11.000Z,,4,,,,5075,0,0,xslF345X03/doc4.xml,
0001225208-20-000867,2020-01-16,2020-01-15,2020-01-16T18:02:07.000Z,,4,,,,8054,0,0,xslF345X03/doc4.xml,
0001225208-20-000866,2020-01-16,2020-01-15,2020-01-16T18:02:00.000Z,,4,,,,5085,0,0,xslF345X03/doc4.xml,
0001225208-20-000865,2020-01-16,2020-01-15,2020-01-16T18:01:56.000Z,,4,,,,5240,0,0,xslF345X03/doc4.xml,
0001281761-19-000102,2019-12-20,2019-12-17,2019-12-20T09:11:09.000Z,34,8-K,001-34034,191297816,"5.02,9.01",279218,1,1,rf-20191217fastretirem.htm,8-K
0001281761-19-000099,2019-12-09,2019-12-06,2019-12-06T18:15:59.000Z,34,8-K,001-34034,191273990,"7.01,8.01,9.01",476829,1,1,rf-20191206tenderresul.htm,8-K
0001281761-19-000096,2019-12-02,2019-12-02,2019-12-02T09:43:12.000Z,34,8-K,001-34034,191262327,"8.01,9.01",367878,1,1,rf-20191202tendercomme.htm,8-K
0001225208-19-015003,2019-11-27,2019-11-26,2019-11-27T15:21:34.000Z,,4,,,,12720,0,0,xslF345X03/doc4.xml,
0001281761-19-000093,2019-11-06,2019-09-30,2019-11-06T09:24:40.000Z,34,10-Q,001-34034,191195291,,32563107,1,1,rf-2019930x10xq.htm,10-Q
0001281761-19-000090,2019-11-05,2019-11-05,2019-11-05T16:44:54.000Z,34,8-K,001-34034,191193951,"7.01,9.01",12438349,1,1,rf-20191105ir.htm,8-K
0001225208-19-013836,2019-10-25,2019-10-24,2019-10-25T16:57:27.000Z,,4,,,,8991,0,0,xslF345X03/doc4.xml,
0001281761-19-000087,2019-10-24,2019-09-30,2019-10-24T11:08:43.000Z,34,13F-HR,028-10938,191165166,,845059,0,0,xslForm13F_X02/primary_doc.xml,
0001281761-19-000086,2019-10-22,2019-10-22,2019-10-22T06:08:16.000Z,34,8-K,001-34034,191160501,"2.02,7.01,9.01",10334568,1,1,rf-93019er8xkixbrl.htm,8-K
0001281761-19-000081,2019-10-18,2019-10-16,2019-10-18T13:40:18.000Z,34,8-K,001-34034,191157386,"5.02,9.01",426058,1,1,rf-201910165028xk.htm,8-K
0001225208-19-013488,2019-10-17,2019-10-15,2019-10-17T15:12:13.000Z,,4,,,,6743,0,0,xslF345X03/doc4.xml,
0001225208-19-013487,2019-10-17,2019-10-15,2019-10-17T15:12:02.000Z,,4,,,,6650,0,0,xslF345X03/doc4.xml,
0001225208-19-013486,2019-10-17,2019-10-15,2019-10-17T15:11:52.000Z,,4,,,,7507,0,0,xslF345X03/doc4.xml,
0001225208-19-013485,2019-10-17,2019-10-15,2019-10-17T15:11:42.000Z,,4,,,,9386,0,0,xslF345X03/doc4.xml,
0001225208-19-013484,2019-10-17,2019-10-15,2019-10-17T15:11:32.000Z,,4,,,,7596,0,0,xslF345X03/doc4.xml,
0001225208-19-013483,2019-10-17,2019-10-15,2019-10-17T15:11:21.000Z,,4,,,,9736,0,0,xslF345X03/doc4.xml,
0001225208-19-013482,2019-10-17,2019-10-15,2019-10-17T15:11:10.000Z,,4,,,,7488,0,0,xslF345X03/doc4.xml,
0001225208-19-013481,2019-10-17,2019-10-15,2019-10-17T15:11:03.000Z,,4,,,,6767,0,0,xslF345X03/doc4.xml,
0001225208-19-013480,2019-10-17,2019-10-15,2019-10-17T15:10:50.000Z,,4,,,,7761,0,0,xslF345X03/doc4.xml,
0001225208-19-012510,2019-09-16,2019-09-13,2019-09-16T15:56:25.000Z,,4,,,,6078,0,0,xslF345X03/doc4.xml,
0001281761-19-000075,2019-09-09,2019-09-09,2019-09-09T16:42:55.000Z,34,8-K,001-34034,191083493,"7.01,9.01",4491990,1,1,rf-20190909barclays8xk.htm,8-K
0001225208-19-012049,2019-09-03,2019-08-29,2019-09-03T16:35:35.000Z,,4,,,,8151,0,0,xslF345X03/doc4.xml,
0001225208-19-011230,2019-08-12,2019-08-09,2019-08-12T17:44:52.000Z,,4,,,,4360,0,0,xslF345X03/doc4.xml,
0001225208-19-011229,2019-08-12,2019-08-09,2019-08-12T17:44:48.000Z,,4,,,,11702,0,0,xslF345X03/doc4.xml,
0001281761-19-000071,2019-08-07,2019-06-30,2019-08-07T17:06:44.000Z,34,10-Q,001-34034,191006363,,32195464,1,1,rf-2019630x10xq.htm,10-Q
0001281761-19-000067,2019-07-24,2019-07-24,2019-07-24T16:55:19.000Z,34,8-K,001-34034,19971590,"5.03,8.01,9.01",234846,0,0,a201907248k.htm,8-K
0001281761-19-000063,2019-07-19,2019-06-30,2019-07-19T10:06:53.000Z,34,13F-HR,028-10938,19962478,,633495,0,0,xslForm13F_X02/primary_doc.xml,
0001281761-19-000062,2019-07-19,2019-07-19,2019-07-18T18:04:57.000Z,34,8-K,001-34034,19962072,"2.02,7.01,9.01",9134187,0,0,rf-2019630x8k.htm,8-K
0001225208-19-010346,2019-07-17,2019-07-15,2019-07-17T19:19:07.000Z,,4,,,,6742,0,0,xslF345X03/doc4.xml,
0001225208-19-010345,2019-07-17,2019-07-15,2019-07-17T19:19:03.000Z,,4,,,,6649,0,0,xslF345X03/doc4.xml,
0001225208-19-010344,2019-07-17,2019-07-15,2019-07-17T19:18:59.000Z,,4,,,,7506,0,0,xslF345X03/doc4.xml,
0001225208-19-010343,2019-07-17,2019-07-15,2019-07-17T19:18:55.000Z,,4,,,,9384,0,0,xslF345X03/doc4.xml,
0001225208-19-010342,2019-07-17,2019-07-15,2019-07-17T19:18:51.000Z,,4,,,,7595,0,0,xslF345X03/doc4.xml,
0001225208-19-010341,2019-07-17,2019-07-15,2019-07-17T19:18:46.000Z,,4,,,,9735,0,0,xslF345X03/doc4.xml,
0001225208-19-010340,2019-07-17,2019-07-15,2019-07-17T19:18:42.000Z,,4,,,,7487,0,0,xslF345X03/doc4.xml,
0001225208-19-010339,2019-07-17,2019-07-15,2019-07-17T19:18:38.000Z,,4,,,,6766,0,0,xslF345X03/doc4.xml,
0001225208-19-010338,2019-07-17,2019-07-15,2019-07-17T19:18:34.000Z,,4,,,,7760,0,0,xslF345X03/doc4.xml,
0001281761-19-000057,2019-06-27,2019-06-27,2019-06-27T16:54:57.000Z,34,8-K,001-34034,19926025,"8.01,9.01",68484,0,0,rf-20190627sharerepurchase.htm,8-K
0001281761-19-000054,2019-06-26,2018-12-31,2019-06-26T16:36:15.000Z,34,11-K,001-34034,19922084,,478761,0,0,a11k12312018.htm,11-K
0001225208-19-007949,2019-05-14,2019-04-01,2019-05-14T17:04:20.000Z,,4,,,,5079,0,0,xslF345X03/doc4.xml,
0001281761-19-000049,2019-05-10,2019-05-10,2019-05-10T16:53:08.000Z,34,8-K,001-34034,19815736,"7.01,9.01",11423112,0,0,rf-20190510irpresentation.htm,8-K
0001281761-19-000045,2019-05-08,2019-03-31,2019-05-08T13:12:50.000Z,34,10-Q,001-34034,19806019,,24347766,1,0,rf-2019331x10xq.htm,10-Q
0001225208-19-007670,2019-05-03,2019-05-02,2019-05-03T15:22:39.000Z,,4,,,,4954,0,0,xslF345X03/doc4.xml,
0001225208-19-007418,2019-05-01,2019-04-29,2019-05-01T13:15:35.000Z,,4,,,,6691,0,0,xslF345X03/doc4.xml,
0001225208-19-007417,2019-05-01,2019-04-29,2019-05-01T13:15:31.000Z,,4,,,,6596,0,0,xslF345X03/doc4.xml,
0001225208-19-007416,2019-05-01,2019-04-29,2019-05-01T13:15:27.000Z,,4,,,,6611,0,0,xslF345X03/doc4.xml,
0001225208-19-007415,2019-05-01,2019-04-29,2019-05-01T13:15:23.000Z,,4,,,,5969,0,0,xslF345X03/doc4.xml,
0001225208-19-007414,2019-05-01,2019-04-29,2019-05-01T13:15:19.000Z,,4,,,,6797,0,0,xslF345X03/doc4.xml,
0001225208-19-007413,2019-05-01,2019-04-29,2019-05-01T13:15:15.000Z,,4,,,,6703,0,0,xslF345X03/doc4.xml,
0001225208-19-007412,2019-05-01,2019-04-29,2019-05-01T13:15:11.000Z,,4,,,,9682,0,0,xslF345X03/doc4.xml,
0001225208-19-007411,2019-05-01,2019-04-29,2019-05-01T13:15:07.000Z,,4,,,,5864,0,0,xslF345X03/doc4.xml,
0001225208-19-007410,2019-05-01,2019-04-29,2019-05-01T13:15:03.000Z,,4,,,,6593,0,0,xslF345X03/doc4.xml,
0001225208-19-007409,2019-05-01,2019-04-29,2019-05-01T13:14:59.000Z,,4,,,,6713,0,0,xslF345X03/doc4.xml,
0001225208-19-007408,2019-05-01,2019-04-29,2019-05-01T13:14:55.000Z,,4,,,,10105,0,0,xslF345X03/doc4.xml,
0001225208-19-007407,2019-05-01,2019-04-29,2019-05-01T13:14:51.000Z,,4,,,,6868,0,0,xslF345X03/doc4.xml,
0001193125-19-129306,2019-04-30,2019-04-23,2019-04-30T16:09:05.000Z,34,8-K,001-34034,19781750,"3.03,5.03,8.01,9.01",229582,0,0,d703807d8k.htm,8-K
0001225208-19-007318,2019-04-30,2019-04-26,2019-04-30T14:53:31.000Z,,4,,,,6068,0,0,xslF345X03/doc4.xml,
0000876661-19-000435,2019-04-30,,2019-04-30T09:49:12.000Z,34,CERT,001-34034,19778961,,61610,0,0,RFPRC8A043019.pdf,NYSE CERTIFICATION
0001281761-19-000043,2019-04-29,2019-04-24,2019-04-29T16:43:55.000Z,34,8-K,001-34034,19776551,5.07,49847,0,0,rf-20190424voteresults.htm,8-K
0001193125-19-124304,2019-04-29,,2019-04-29T11:25:03.000Z,34,8-A12B,001-34034,19774494,,284082,0,0,d739526d8a12b.htm,8-A12B
0001225208-19-007189,2019-04-25,2019-04-23,2019-04-25T16:47:01.000Z,,4,,,,4242,0,0,xslF345X03/doc4.xml,
0001225208-19-007188,2019-04-25,2019-04-23,2019-04-25T16:46:57.000Z,,4,,,,6073,0,0,xslF345X03/doc4.xml,
0001193125-19-118463,2019-04-25,,2019-04-25T10:02:00.000Z,33,424B2,333-229810,19765863,,489473,0,0,d722382d424b2.htm,424B2
0001193125-19-115107,2019-04-23,,2019-04-23T17:19:32.000Z,34,FWP,333-229810,19762191,,27704,0,0,d729817dfwp.htm,FWP
0001193125-19-114260,2019-04-23,,2019-04-23T08:43:32.000Z,33,424B2,333-229810,19760710,,489108,0,0,d722382d424b2.htm,424B2
0001281761-19-000040,2019-04-19,2019-03-31,2019-04-19T11:45:42.000Z,34,13F-HR,028-10938,19757440,,1205997,0,0,xslForm13F_X02/primary_doc.xml,
0001281761-19-000039,2019-04-18,2019-04-18,2019-04-17T18:18:22.000Z,34,8-K,001-34034,19753957,"2.02,7.01,9.01",8280928,0,0,rf-2019331x8k.htm,8-K
0001225208-19-006948,2019-04-17,2019-04-15,2019-04-17T19:12:32.000Z,,4,,,,5063,0,0,xslF345X03/doc4.xml,
0001225208-19-006947,2019-04-17,2019-04-15,2019-04-17T19:12:27.000Z,,4,,,,6649,0,0,xslF345X03/doc4.xml,
0001225208-19-006946,2019-04-17,2019-04-15,2019-04-17T19:12:22.000Z,,4,,,,7505,0,0,xslF345X03/doc4.xml,
0001225208-19-006945,2019-04-17,2019-04-15,2019-04-17T19:12:19.000Z,,4,,,,9384,0,0,xslF345X03/doc4.xml,
0001225208-19-006944,2019-04-17,2019-04-15,2019-04-17T19:12:14.000Z,,4,,,,7610,0,0,xslF345X03/doc4.xml,
0001225208-19-006943,2019-04-17,2019-04-15,2019-04-17T19:12:10.000Z,,4,,,,9735,0,0,xslF345X03/doc4.xml,
0001225208-19-006942,2019-04-17,2019-04-15,2019-04-17T19:12:09.000Z,,4,,,,7595,0,0,xslF345X03/doc4.xml,
0001225208-19-006941,2019-04-17,2019-04-15,2019-04-17T19:10:20.000Z,,4,,,,7487,0,0,xslF345X03/doc4.xml,
0001225208-19-006940,2019-04-17,2019-04-15,2019-04-17T19:10:16.000Z,,4,,,,6766,0,0,xslF345X03/doc4.xml,
0001225208-19-006939,2019-04-17,2019-04-15,2019-04-17T19:10:06.000Z,,4,,,,7760,0,0,xslF345X03/doc4.xml,
0001225208-19-006405,2019-04-03,2019-04-01,2019-04-03T19:10:50.000Z,,4,,,,14280,0,0,xslF345X03/doc4.xml,
0001225208-19-006393,2019-04-03,2019-04-01,2019-04-03T19:03:52.000Z,,4,,,,21740,0,0,xslF345X03/doc4.xml,
0001225208-19-006392,2019-04-03,2019-04-01,2019-04-03T19:03:48.000Z,,4,,,,18967,0,0,xslF345X03/doc4.xml,
0001225208-19-006391,2019-04-03,2019-04-01,2019-04-03T19:03:44.000Z,,4,,,,21868,0,0,xslF345X03/doc4.xml,
0001225208-19-006390,2019-04-03,2019-04-01,2019-04-03T19:03:39.000Z,,4,,,,18955,0,0,xslF345X03/doc4.xml,
0001225208-19-006389,2019-04-03,2019-04-01,2019-04-03T19:03:35.000Z,,4,,,,19664,0,0,xslF345X03/doc4.xml,
0001225208-19-006388,2019-04-03,2019-04-01,2019-04-03T19:03:31.000Z,,4,,,,17804,0,0,xslF345X03/doc4.xml,
0001225208-19-006387,2019-04-03,2019-04-01,2019-04-03T19:03:27.000Z,,4,,,,18993,0,0,xslF345X03/doc4.xml,
0001225208-19-006386,2019-04-03,2019-04-01,2019-04-03T19:03:23.000Z,,4,,,,18963,0,0,xslF345X03/doc4.xml,
0001225208-19-006385,2019-04-03,2019-04-01,2019-04-03T19:03:19.000Z,,4,,,,19655,0,0,xslF345X03/doc4.xml,
0001225208-19-006384,2019-04-03,2019-04-01,2019-04-03T19:03:15.000Z,,4,,,,19003,0,0,xslF345X03/doc4.xml,
0001225208-19-006383,2019-04-03,2019-04-01,2019-04-03T19:03:10.000Z,,4,,,,17292,0,0,xslF345X03/doc4.xml,
0001281761-19-000035,2019-03-08,,2019-03-08T17:08:19.000Z,34,DEFA14A,001-34034,19669958,,378895,0,0,sch14adefinitiveaddmateria.htm,DEFA14A
0001281761-19-000034,2019-03-08,2019-04-24,2019-03-08T17:05:24.000Z,34,DEF 14A,001-34034,19669928,,16879238,0,0,a2019rfcproxystatement.htm,DEF 14A
0001281761-19-000031,2019-02-27,2019-02-27,2019-02-27T16:36:41.000Z,34,8-K,001-34034,19638251,"7.01,9.01",115600,0,0,rf-20190227invdaynewsrelea.htm,8-K
0001281761-19-000029,2019-02-27,2019-02-27,2019-02-27T09:40:26.000Z,34,8-K,001-34034,19636047,"7.01,9.01",26624985,0,0,a20190227investordaypresen.htm,8-K
0001281761-19-000022,2019-02-22,,2019-02-22T16:56:41.000Z,33,S-3ASR,333-229810,19626437,,1229690,0,0,a2019s3asr.htm,S-3ASR
0001281761-19-000019,2019-02-22,2018-12-31,2019-02-21T19:56:24.000Z,34,10-K,001-34034,19623727,,41015124,1,0,rf-20181231x10k.htm,10-K
0001225208-19-002621,2019-02-14,2018-12-31,2019-02-14T19:10:58.000Z,,5,,,,8174,0,0,xslF345X03/doc5.xml,
0001225208-19-002620,2019-02-14,2018-12-31,2019-02-14T19:10:54.000Z,,5,,,,7249,0,0,xslF345X03/doc5.xml,
0001225208-19-002619,2019-02-14,2018-12-31,2019-02-14T19:10:51.000Z,,5,,,,7954,0,0,xslF345X03/doc5.xml,
0001225208-19-002618,2019-02-14,2018-12-31,2019-02-14T19:10:46.000Z,,5,,,,11071,0,0,xslF345X03/doc5.xml,
0001225208-19-002617,2019-02-14,2018-12-31,2019-02-14T19:10:42.000Z,,5,,,,7928,0,0,xslF345X03/doc5.xml,
0001225208-19-002616,2019-02-14,2018-12-31,2019-02-14T19:10:38.000Z,,5,,,,7923,0,0,xslF345X03/doc5.xml,
0001225208-19-002615,2019-02-14,2018-12-31,2019-02-14T19:10:32.000Z,,5,,,,7178,0,0,xslF345X03/doc5.xml,
0001225208-19-002614,2019-02-14,2018-12-31,2019-02-14T19:10:28.000Z,,5,,,,7181,0,0,xslF345X03/doc5.xml,
0001225208-19-002613,2019-02-14,2018-12-31,2019-02-14T19:10:24.000Z,,5,,,,15011,0,0,xslF345X03/doc5.xml,
0001225208-19-002612,2019-02-14,2018-12-31,2019-02-14T19:10:19.000Z,,5,,,,11106,0,0,xslF345X03/doc5.xml,
0001225208-19-002611,2019-02-14,2018-12-31,2019-02-14T19:10:15.000Z,,5,,,,7236,0,0,xslF345X03/doc5.xml,
0001225208-19-002610,2019-02-14,2018-12-31,2019-02-14T19:10:10.000Z,,5,,,,7173,0,0,xslF345X03/doc5.xml,
0001225208-19-002609,2019-02-14,2018-12-31,2019-02-14T19:10:06.000Z,,5,,,,9509,0,0,xslF345X03/doc5.xml,
0001225208-19-002608,2019-02-14,2016-01-15,2019-02-14T19:10:02.000Z,,4/A,,,,6039,0,0,xslF345X03/doc4a.xml,
0001225208-19-002607,2019-02-14,2018-12-31,2019-02-14T19:09:59.000Z,,5,,,,6800,0,0,xslF345X03/doc5.xml,
0001225208-19-002606,2019-02-14,2018-01-12,2019-02-14T19:09:55.000Z,,4/A,,,,4511,0,0,xslF345X03/doc4a.xml,
0000093751-19-000167,2019-02-13,,2019-02-13T16:08:57.000Z,34,SC 13G,005-83626,19597176,,9062,0,0,RegionsFinancialCorporation.txt,REGIONS FINANCIAL CORPORATION
0001281761-19-000015,2019-02-13,2019-02-13,2019-02-13T09:13:59.000Z,34,8-K,001-34034,19593516,"7.01,9.01",56515,0,0,rf-20190213invdayannment.htm,8-K
0001281761-19-000012,2019-02-12,,2019-02-12T09:49:07.000Z,,SC 13G/A,,,,111327,0,0,a2018ye13gancc.htm,SC 13G/A
0000932471-19-005519,2019-02-11,,2019-02-11T15:16:25.000Z,34,SC 13G/A,005-83626,19584997,,34238,0,0,regionsfinancialcorp.htm,
0001281761-19-000010,2019-02-07,2019-02-07,2019-02-07T16:56:30.000Z,34,8-K,001-34034,19575808,"5.02,9.01",56748,0,0,rf-20190207directorretirem.htm,8-K
0000215457-19-005877,2019-02-07,,2019-02-06T17:36:54.000Z,34,SC 13G/A,005-83626,19572824,,13659,0,0,us7591ep1005_020619.txt,
0001193125-19-018954,2019-01-28,2019-01-23,2019-01-28T16:31:36.000Z,34,8-K,001-34034,19545858,"8.01,9.01",274972,0,0,d656023d8k.htm,8-K
0001281761-19-000007,2019-01-28,2018-12-31,2019-01-28T12:10:04.000Z,34,13F-HR,028-10938,19544432,,1195382,0,0,xslForm13F_X02/primary_doc.xml,
0001193125-19-015689,2019-01-24,,2019-01-24T13:41:22.000Z,33,424B2,333-209657,19539289,,414317,0,0,d663980d424b2.htm,424B2
0001193125-19-015679,2019-01-24,,2019-01-24T13:29:34.000Z,34,FWP,333-209657,19539251,,17844,0,0,d663980dfwp.htm,FWP
0001193125-19-014483,2019-01-23,,2019-01-23T08:48:50.000Z,33,424B2,333-209657,19536581,,409935,0,0,d663980d424b2.htm,424B2
0001281761-19-000006,2019-01-18,2019-01-18,2019-01-17T18:00:04.000Z,34,8-K,001-34034,19531729,"2.02,7.01,9.01",9896307,0,0,rf-20181231x8k.htm,8-K
0001225208-19-000989,2019-01-17,2019-01-15,2019-01-17T18:00:14.000Z,,4,,,,6647,0,0,xslF345X03/doc4.xml,
0001225208-19-000988,2019-01-17,2019-01-15,2019-01-17T18:00:09.000Z,,4,,,,7506,0,0,xslF345X03/doc4.xml,
0001225208-19-000987,2019-01-17,2019-01-15,2019-01-17T18:00:05.000Z,,4,,,,9297,0,0,xslF345X03/doc4.xml,
0001225208-19-000986,2019-01-17,2019-01-15,2019-01-17T18:00:00.000Z,,4,,,,7610,0,0,xslF345X03/doc4.xml,
0001225208-19-000985,2019-01-17,2019-01-15,2019-01-17T17:59:55.000Z,,4,,,,7595,0,0,xslF345X03/doc4.xml,
0001225208-19-000984,2019-01-17,2019-01-15,2019-01-17T17:59:50.000Z,,4,,,,7595,0,0,xslF345X03/doc4.xml,
0001225208-19-000983,2019-01-17,2019-01-15,2019-01-17T17:59:46.000Z,,4,,,,8994,0,0,xslF345X03/doc4.xml,
0001225208-19-000982,2019-01-17,2019-01-15,2019-01-17T17:59:41.000Z,,4,,,,7487,0,0,xslF345X03/doc4.xml,
0001225208-19-000981,2019-01-17,2019-01-15,2019-01-17T17:59:37.000Z,,4,,,,6766,0,0,xslF345X03/doc4.xml,
0001225208-19-000980,2019-01-17,2019-01-02,2019-01-17T17:59:32.000Z,,4,,,,7581,0,0,xslF345X03/doc4.xml,
0001225208-19-000979,2019-01-17,2019-01-15,2019-01-17T17:59:28.000Z,,4,,,,7760,0,0,xslF345X03/doc4.xml,
0001225208-19-000604,2019-01-04,2019-01-02,2019-01-04T16:53:07.000Z,,4,,,,4361,0,0,xslF345X03/doc4.xml,
0001225208-19-000603,2019-01-04,2019-01-01,2019-01-04T16:53:03.000Z,,3,,,,5659,0,0,xslF345X02/doc3.xml,
0001281761-18-000122,2018-12-12,2018-12-11,2018-12-12T16:33:54.000Z,34,8-K,001-34034,181231198,"5.02,8.01,9.01",111740,0,0,rf-20181211hallretirement.htm,8-K
0001281761-18-000119,2018-11-07,2018-11-07,2018-11-07T16:48:13.000Z,34,8-K,001-34034,181167006,"7.01,9.01",3992850,0,0,rf2018-11x07baab.htm,8-K
0001281761-18-000118,2018-11-07,2018-11-07,2018-11-07T16:43:17.000Z,34,8-K,001-34034,181166943,"7.01,9.01",11575082,0,0,rf2018-11x07ir.htm,8-K
0001281761-18-000114,2018-11-07,2018-09-30,2018-11-07T11:05:18.000Z,34,10-Q,001-34034,181165112,,30143261,1,0,rf-2018930x10xq.htm,10-Q
0001281761-18-000111,2018-10-23,2018-10-23,2018-10-23T16:48:15.000Z,34,8-K,001-34034,181134548,"7.01,9.01",294065,0,0,rf-201810238k.htm,8-K
0001281761-18-000109,2018-10-23,2018-10-22,2018-10-22T17:52:02.000Z,34,8-K,001-34034,181132958,"2.02,7.01,9.01",9365395,0,0,rf-2018930x8k.htm,8-K
0001225208-18-014782,2018-10-22,2018-10-18,2018-10-22T16:53:17.000Z,,4,,,,6275,0,0,xslF345X03/doc4.xml,
0001281761-18-000106,2018-10-22,2018-09-30,2018-10-22T15:44:57.000Z,34,13F-HR,028-10938,181132325,,1238659,0,0,xslForm13F_X02/primary_doc.xml,
0001225208-18-014720,2018-10-17,2018-10-15,2018-10-17T18:41:17.000Z,,4,,,,6647,0,0,xslF345X03/doc4.xml,
0001225208-18-014719,2018-10-17,2018-10-15,2018-10-17T18:41:12.000Z,,4,,,,7506,0,0,xslF345X03/doc4.xml,
0001225208-18-014718,2018-10-17,2018-10-15,2018-10-17T18:41:08.000Z,,4,,,,9297,0,0,xslF345X03/doc4.xml,
0001225208-18-014717,2018-10-17,2018-10-15,2018-10-17T18:41:02.000Z,,4,,,,7611,0,0,xslF345X03/doc4.xml,
0001225208-18-014716,2018-10-17,2018-10-15,2018-10-17T18:40:58.000Z,,4,,,,7595,0,0,xslF345X03/doc4.xml,
0001225208-18-014715,2018-10-17,2018-10-15,2018-10-17T18:40:53.000Z,,4,,,,7596,0,0,xslF345X03/doc4.xml,
0001225208-18-014714,2018-10-17,2018-10-15,2018-10-17T18:40:48.000Z,,4,,,,8995,0,0,xslF345X03/doc4.xml,
0001225208-18-014713,2018-10-17,2018-10-15,2018-10-17T18:40:44.000Z,,4,,,,7487,0,0,xslF345X03/doc4.xml,
0001225208-18-014712,2018-10-17,2018-10-15,2018-10-17T18:40:39.000Z,,4,,,,6765,0,0,xslF345X03/doc4.xml,
0001225208-18-014711,2018-10-17,2018-07-02,2018-10-17T18:40:35.000Z,,4,,,,11981,0,0,xslF345X03/doc4.xml,
0001225208-18-014710,2018-10-17,2018-10-15,2018-10-17T18:40:30.000Z,,4,,,,7761,0,0,xslF345X03/doc4.xml,
9999999997-18-007933,2018-09-17,,2018-09-17T16:30:03.000Z,34,CT ORDER,001-34034,181073728,"20180917,20180917",11002,0,0,filename1.pdf,
0001281761-18-000103,2018-09-12,2018-09-12,2018-09-12T16:53:46.000Z,34,8-K,001-34034,181067277,"7.01,9.01",2893915,0,0,rf2018-09x12barclays.htm,8-K
0001281761-18-000100,2018-08-27,2018-08-27,2018-08-27T16:37:00.000Z,34,8-K,001-34034,181039300,"1.01,9.01",240696,0,0,rf-20180827asr.htm,8-K
0001225208-18-012720,2018-08-17,2018-08-09,2018-08-17T17:12:54.000Z,,3,,,,12197,0,0,xslF345X02/doc3.xml,
0001193125-18-247321,2018-08-13,2018-08-13,2018-08-13T16:30:58.000Z,34,8-K,001-34034,181012616,"8.01,9.01",272061,0,0,d606231d8k.htm,FORM 8-K
0001193125-18-244587,2018-08-10,,2018-08-09T17:37:04.000Z,33,424B2,333-209657,181006498,,401348,0,0,d600437d424b2.htm,424B2
0001193125-18-243089,2018-08-09,,2018-08-08T19:32:04.000Z,34,FWP,333-209657,181002868,,20134,0,0,d600437dfwp.htm,FWP
0001193125-18-242214,2018-08-08,,2018-08-08T10:53:08.000Z,33,424B2,333-209657,181000252,,395854,0,0,d600437d424b2.htm,424B2
0001281761-18-000092,2018-08-08,2018-06-30,2018-08-07T19:37:42.000Z,34,10-Q,001-34034,18999534,,29944051,1,0,rf-2018630x10xq.htm,10-Q
0001225208-18-012201,2018-08-02,2018-08-01,2018-08-02T17:07:25.000Z,,4,,,,9603,0,0,xslF345X03/doc4.xml,
0001281761-18-000088,2018-08-02,2018-08-01,2018-08-01T17:41:33.000Z,34,8-K,001-34034,18985937,7.01,23229,0,0,rf-20180802banknoteredempt.htm,8-K
0001225208-18-012081,2018-07-31,2018-07-27,2018-07-31T17:00:49.000Z,,4,,,,4879,0,0,xslF345X03/doc4.xml,
0001225208-18-012080,2018-07-31,2018-07-31,2018-07-31T17:00:44.000Z,,4,,,,6764,0,0,xslF345X03/doc4.xml,
0001281761-18-000085,2018-07-30,2018-07-30,2018-07-30T16:46:54.000Z,34,8-K,001-34034,18978173,"7.01,9.01",10970711,0,0,rf2018-07x31ir.htm,8-K
0001281761-18-000083,2018-07-26,2018-06-30,2018-07-26T09:33:06.000Z,34,13F-HR,028-10938,18970498,,1282568,0,0,xslForm13F_X02/primary_doc.xml,
0001281761-18-000082,2018-07-26,2018-07-25,2018-07-26T09:19:00.000Z,34,8-K,001-34034,18970450,"5.02,9.01",58819,0,0,rf-20180725coo.htm,8-K
0001281761-18-000078,2018-07-25,2018-07-25,2018-07-25T16:52:03.000Z,34,8-K,001-34034,18969183,"5.03,8.01,9.01",240607,0,0,a201807258k.htm,8-K
0001281761-18-000075,2018-07-20,2018-07-19,2018-07-19T18:13:40.000Z,34,8-K,001-34034,18961184,"2.02,7.01,9.01",10113476,0,0,rf-2018630x8k.htm,8-K
0001225208-18-011814,2018-07-17,2018-07-13,2018-07-17T18:57:09.000Z,,4,,,,6646,0,0,xslF345X03/doc4.xml,
0001225208-18-011813,2018-07-17,2018-07-13,2018-07-17T18:57:03.000Z,,4,,,,7504,0,0,xslF345X03/doc4.xml,
